Key Title,Title/Programme,Contract Ref#,Main Genre,Main Producer,Language,Production Year,Duration,Contracting Status,Active?,HD Available,Producer Approval?,In Catalogue?,Agreement Start Date,Last License Start Date,Agreement End Date,Date Fully Delivered,Visible On Interface,Commission,Back End,Rights Outline,Producer Approval,Costs,Option Notes,General Notes,Product Memo,Reporting,Best Screener,Status
"Talking Dog Show, The","Talking Dog Show, The",D0229,Factual,Hawkeye Productions,English,2015,13 x 30',DM signed,TRUE,FALSE,FALSE,FALSE,,,,,,Pre-Sale Fee: 8% Post-Sale Fee: 32% Furthermore Distributor shall be entitled to a 10% equity position (from net receipts after Distributor’s fees and expenses).,Furthermore Distributor shall be entitled to a 10% equity position (from net receipts after Distributor’s fees and expenses).,"PRESALE TITLE TERM: Presale - 12 months, with extension to be mutually agreed. Post-sale: 15 years from Delivery. TERRITORY: Worldwide RIGHTS: All",,"Marketing: During Post-Sale Term US$5,000 per annum for the first 3 years of the distribution term. Tx costs deductible.","first right of refusal on subsequent movies, series or made for TV specials, digital platforms & home entertainment.","Budget: GB£519,918 (as of 10.6.14). Delivery Date: Within 21 days from Completion of production (as defined above unless otherwise stated in 2 Material Delivery Requirements) based on 8 weeks principle photography and 16 weeks post production","Pitches made by Prod prior to signing DM: * 14/06/13 C4 / Rich Evans * 18/06/13 Sky Living /Submissions 3706/ 3707 * 21/06/13 ITV / Factual Commissioning Team – Refused 05/09/13 * 05/07/13 BBC / Sam Bickley, Features, Formats & Factual – Refused 10/09/13",Qtrly,,Status 3
Talking With Animals,Talking With Animals,D0091,Factual,Eco1 Limited,English,2002,"2 x 50', 4 x 30'",,TRUE,FALSE,FALSE,FALSE,25/05/2001 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,"TERMINATION DATE: 15-Aug-12 (but rolling for another 5 yrs if not recouped) 25% Indigo commission / 5% Cameron commission. 1) 15% commission to Indigo until Cameron recoups £402,000, £40,000 fee and £2,000 transaction costs. Cameron defers 5% commission until sum recouped. 2) Indigo recoups 10% deferred commission of gross rece",,Can be extended by 5 yrs aft 10 yr term if advance is not recouped. 15-Aug-07 for theatric and video rights which revert to BBC Worldwide if Indigo have not closed deal. Worldwide excluding UK / Canada / US. Uk video av / French-speaking Canada av for TV - All forms of television whether now known or hereafter devised (including free and pay tv) / non-theatric (including airline / ship / marine / hotel / CCTV rights) / videogram (including VHS / DVD / laserdisc / CDI / CD-Rom) and theatric. VOD/digital rights not mentioned in agreement.,,All costs including tx materials paid by Indigo.,First Refusal on Future Series/Spin offs,,No,Quarterly 30 days after 31 March / 30 June / 30 September / 31 December,TBC,Status 3
Tourist Police,Tourist Police,D0175,Factual,Turn On Television Ltd,English,2001,5 x 30',,TRUE,FALSE,TRUE,FALSE,24/02/2009 00:00,23/02/2016 00:00,23/02/2019 00:00,,TRUE,35%,,"RIGHTS: Non-Theatric, Free TV, Pay TV, Videogram, New Media. TERRITORY: WW excl. UK/Eire (with C4). 20.2.09 Jennifer Bol from Digital Rights said we need to get ok from C4 (not C4i) if want to sell in UK/Eire. 11.5.10: music cleared inperpetuity including USA (for Foxtel deal) Previous sales: Netherlands, Isle Of Man, Channel Islands, UK, Republic Of Ireland - all expired",Only if sublicensing beyond 3 years after Term. Music needs clearance.,"Marketing included however agreed can recoup marketing expenses (including but not limited to flyers, brochures, advertising, print materials, posters, images, web digitisation, reasonable market expenses) and distribution costs (including but not limited to screening cassettes, promotional material and couriers) at capped cost £1,500 across all Turn On titles. Tx costs to recoup from gross receipts.",We do not have option to future series.,11.5.10: music cleared inperpetuity including USA (for Foxtel deal),,,Ep 4 - Tenerife,Status 3
"Turtle And The Maharaja, The","Turtle And The Maharaja, The",A0066,Factual,Filmjungle.eu,English,2013,1 x 52',signed,TRUE,TRUE,TRUE,FALSE,,31/12/2099 00:00,31/12/2099 00:00,,,Presale Term: 25% with 15% deferred until finance raised and recoupable in the first position by Distributor during the Secondary Term. Secondary Term and Co-Production Term (if applicable): 25% + 5% marketing capped at £5k (anything above upon Prod approval),"Once fully financed where Dist contributes to financing parties will enter into a co-pro agreement. 1) ownership in perpetuity. 2) Distributor will share in the back end of the programme pro-rata'd at the percentage of financing brought by Distributor in order to complete the Budget through presales or other means, to a maximum of 50% (fifty percent).","PRE-SALE TERM: 6 mths from receipt agreed marketing material (no date yet - not taken to MIPCOM 2012 as treatment needs further work). May be extended by 6 mthly periods to be agreed by both parties. POST SALE TERM: Upon fully financed and 5 yrs from full delivery, with break at 3 yrs with 6 mths notice. Rolling 2yrly periods with 6 mths notice. (Sub-License 7 yrs beyond end term) TERRITORY: World RIGHTS: Th, Non-Th, TV, Video, Digital, Anc, Merch",On Marketing costs exceeding £5k during Term.,5% marketing deductable from Gross but capped at £5k (anything above upon Prod approval). Tx costs deductable.,"On sequels, offshoots etc.",Budget: €100k to 150k,,"From sig of Agr until 12 months after delivery of all Materials at quarterly intervals, and thereafter biannual",,Status 3
Unnatural History,Unnatural History,,Factual,Indigo Film & Television Ltd,English,2002,4 x 60',,TRUE,FALSE,FALSE,,28/09/2006 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,"As of 19.10.09 Indigo reach settlement where 100% goes to Indigo. From 28.09.07 to pay on ALL titles (except Jellies) to Mark Hardy 40%, 60% to Indigo (prior to this date 100% to Indigo) with a total aggregate of £100,000 only.",,"Worldwide. 2nd run in NAM All Rights (exp 2004), LAM inc. Dominican Republic Pay Cable (exp. 10.5.05), France Pay Cable (exp. 5.3.04). Indigo owns in perpetuity as Fourpoint owned in perpetuity.",,Indigo pays all costs,,"Produced for the Learning Channel, US",No,No,TBC,Status 3
Vet CSI,Vet CSI Series 01,A0074,Factual,Visionquest,English,2014,6 x 50',DM signed,TRUE,TRUE,FALSE,FALSE,05/10/2012 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,"Pre-Sale Term: 20% with 15% deferred and recouped in first position in Post Sale Term. Post-Sale Term: 30% + 5% marketing capped at £5,000 per annum. (Altamar to get 10% of all funding raised through whatever means)","Once fully financed where Dist contributes to financing parties will enter into a co-pro agreement. 1) ownership and creative rights (IPR) shall be shared between Producer/Distributor in the pro-rata’d ratio as per the percentage of financing brought in by the Distributor in order to complete the Budget through presales or other means, to a maximum of 50%. 2) Distributor will share in the back end of the programme pro-rata'd at the percentage of financing brought by Distributor in order to complete the Budget through presales or other means, to a maximum of 50% (fifty percent).","PRE-SALE TERM: 12 mths from receipt agreed marketing material (below date Friday b4 MIPCOM). May be extended by 6 mthly periods to be agreed by both parties. POST SALE TERM: Upon fully financed and 5 yrs from full delivery, with break at 3 yrs. Rolling 2yrly periods with 6 months notice. (Sub-License 5 yrs beyond end term) TERRITORY: World RIGHTS: Th, Non-Th, TV, Video, Digital, Anc, Merch",,Marketing @ 5% capped £5k per annum Tx deductible.,,"Budget: AU$2,400,000 preliminary",,,,Status 3
Visions of War,Visions of War,,Factual,Beckmann Visual Publishing Ltd,English,1973,5 x 50',,TRUE,FALSE,TRUE,FALSE,,,,,,,,ACQUISITION TITLE. Third party rights as Beckmann have UK video rights only. As of 19.6.14 only permitted to pitch in Australia/NZ. Have to request if avail in other territories. Could be available in the UK if 'the price is right',,,,Production years 1969-1973,Sold prev to Opus Australia,,,Status 3
Walker's Cay Chronicles,Walker's Cay Chronicles Series 08,,Factual,Gamefish Marketing,English,1999,13 x 20',,TRUE,FALSE,TRUE,FALSE,09/06/2006 00:00,08/06/2011 00:00,07/06/2013 00:00,,TRUE,"ACQUISITION TITLE 27.5%. Increases to 35% once gross receipts for each episode exceeds US$25,000.",,ACQUISITION TITLE World excl. all TV in US / Canada ESPN2 footprint (South America). NB Italy is excluded for the first 2 yrs of the Term only. - Non-theatrical / Free TV / Pay TV / Videogram / New Media / Ancillary,,marketing and distribution costs inclusive. Producer to pay for tx materials.,First Refusal on Future Series/Spin offs,,No,Quarterly 45 days after 31 March / 30 June / 30 September / 31 December,TBC,Status 3
Walker's Cay Chronicles,Walker's Cay Chronicles Series 09,,Factual,Gamefish Marketing,English,2000,13 x 20',,TRUE,FALSE,TRUE,FALSE,09/06/2006 00:00,08/06/2011 00:00,07/06/2013 00:00,,TRUE,"ACQUISITION TITLE (27.5%. Increases to 35% once gross receipts for each episode exceeds US$25,000.)",,ACQUISITION TITLE World excl. all TV in US / Canada ESPN2 footprint (South America). NB Italy is excluded for the first 2 yrs of the Term only. - Non-theatrical / Free TV / Pay TV / Videogram / New Media / Ancillary,,marketing and distribution costs inclusive. Producer to pay for tx materials.,First Refusal on Future Series/Spin offs,,No,Quarterly 45 days after 31 March / 30 June / 30 September / 31 December,TBC,Status 3
Walker's Cay Chronicles,Walker's Cay Chronicles Series 10,,Factual,Gamefish Marketing,English,2001,13 x 20',,TRUE,FALSE,TRUE,FALSE,09/06/2006 00:00,08/06/2011 00:00,07/06/2013 00:00,,TRUE,"ACQUISITION TITLE (27.5%. Increases to 35% once gross receipts for each episode exceeds US$25,000.)",,ACQUISITION TITLE World excl. all TV in US / Canada ESPN2 footprint (South America). NB Italy is excluded for the first 2 yrs of the Term only. - Non-theatrical / Free TV / Pay TV / Videogram / New Media / Ancillary,,marketing and distribution costs inclusive. Producer to pay for tx materials.,First Refusal on Future Series/Spin offs,,No,Quarterly 45 days after 31 March / 30 June / 30 September / 31 December,TBC,Status 3
Walker's Cay Chronicles,Walker's Cay Chronicles Series 11,,Factual,Gamefish Marketing,English,2002,13 x 20',,TRUE,FALSE,TRUE,FALSE,09/06/2006 00:00,08/06/2011 00:00,07/06/2013 00:00,,TRUE,"ACQUISITION TITLE (27.5%. Increases to 35% once gross receipts for each episode exceeds US$25,000.)",,ACQUISITION TITLE World excl. all TV in US / Canada ESPN2 footprint (South America). NB Italy is excluded for the first 2 yrs of the Term only. - Non-theatrical / Free TV / Pay TV / Videogram / New Media / Ancillary,,marketing and distribution costs inclusive. Producer to pay for tx materials.,First Refusal on Future Series/Spin offs,,No,Quarterly 45 days after 31 March / 30 June / 30 September / 31 December,TBC,Status 3
Walker's Cay Chronicles,Walker's Cay Chronicles Series 12,,Factual,Gamefish Marketing,English,2003,13 x 20',,TRUE,FALSE,TRUE,FALSE,09/06/2006 00:00,08/06/2011 00:00,07/06/2013 00:00,,TRUE,"ACQUISITION TITLE (27.5%. Increases to 35% once gross receipts for each episode exceeds US$25,000.)",,ACQUISITION TITLE World excl. all TV in US / Canada ESPN2 footprint (South America). NB Italy is excluded for the first 2 yrs of the Term only. - Non-theatrical / Free TV / Pay TV / Videogram / New Media / Ancillary,,marketing and distribution costs inclusive. Producer to pay for tx materials.,First Refusal on Future Series/Spin offs,,No,Quarterly 45 days after 31 March / 30 June / 30 September / 31 December,TBC,Status 3
Walker's Cay Chronicles,Walker's Cay Chronicles Series 13,,Factual,Gamefish Marketing,English,2004,12 x 20',,TRUE,FALSE,TRUE,FALSE,09/06/2006 00:00,08/06/2011 00:00,07/06/2013 00:00,,TRUE,"ACQUISITION TITLE (27.5%. Increases to 35% once gross receipts for each episode exceeds US$25,000.)",,ACQUISITION TITLE World excl. all TV in US / Canada ESPN2 footprint (South America). NB Italy is excluded for the first 2 yrs of the Term only. - Non-theatrical / Free TV / Pay TV / Videogram / New Media / Ancillary,,marketing and distribution costs inclusive. Producer to pay for tx materials.,First Refusal on Future Series/Spin offs,,No,Quarterly 45 days after 31 March / 30 June / 30 September / 31 December,TBC,Status 3
Walker's Cay Chronicles,Walker's Cay Chronicles Series 14,,Factual,Gamefish Marketing,English,2005,12 x 20',,TRUE,FALSE,TRUE,FALSE,09/06/2006 00:00,08/06/2011 00:00,07/06/2013 00:00,,TRUE,"ACQUISITION TITLE (27.5%. Increases to 35% once gross receipts for each episode exceeds US$25,000.)",,ACQUISITION TITLE World excl. all TV in US / Canada ESPN2 footprint (South America). NB Italy is excluded for the first 2 yrs of the Term only. - Non-theatrical / Free TV / Pay TV / Videogram / New Media / Ancillary,,marketing and distribution costs inclusive. Producer to pay for tx materials.,First Refusal on Future Series/Spin offs,,No,Quarterly 45 days after 31 March / 30 June / 30 September / 31 December,TBC,Status 3
Walker's Cay Chronicles,Walker's Cay Chronicles Series 15,,Factual,Gamefish Marketing,English,2006,12 x 20',,TRUE,FALSE,TRUE,FALSE,09/06/2006 00:00,08/06/2011 00:00,07/06/2013 00:00,,TRUE,"ACQUISITION TITLE (27.5%. Increases to 35% once gross receipts for each episode exceeds US$25,000.)",,ACQUISITION TITLE World excl. all TV in US / Canada ESPN2 footprint (South America). NB Italy is excluded for the first 2 yrs of the Term only. - Non-theatrical / Free TV / Pay TV / Videogram / New Media / Ancillary,,marketing and distribution costs inclusive. Producer to pay for tx materials.,First Refusal on Future Series/Spin offs,,No,Quarterly 45 days after 31 March / 30 June / 30 September / 31 December,TBC,Status 3
Walking with the Great Apes,Walking With The Great Apes Series 01,D0216,Factual,Visionquest,English,2013,6 x 30',signed,TRUE,TRUE,FALSE,FALSE,08/04/2014 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,30%,,"TERM: 5 yrs from sig, break 3 yrs, rolling 1 yrs after. TERRITORIES: WW excl. NWave's territories (we have Asia, Middle East (incl. Israel) and Arabic Africa, North America and South America - see Product Memo for list of NWave territories for avoidance of doubt). NB: there’re crossovers with Nwave’s rights (e.g. French speaking territories in the Caribbean and Pacific + Pan Asian feeds into Mauritius, Kazakhstan, Kyrgystan and Russian territories like Sakhalin Island). Technically we don’t have these but we’re going to go ahead regardless. RIGHTS: Non-Theatrical, Video, TV, Digital",none,Marketing: inclusive. Servicing: deductible but not to exceed 5% of gross.,on subsequent series/off shoots etc,Discovery have 1st option in US only as they funded 3D movie.,"NWAVE TERRITORIES (i.e. WE CANNOT LICENSE IN THESE TERRITORIES) * 1/ UK, Eire, Malta, Gibraltar together with their respective military and other governmental installations; * 2/ German Speaking Europe (Austria, Germany, German, French and Italian speaking Switzerland, German speaking Alto Adige, Liechtenstein and German speaking Luxembourg) * 3/ France including its overseas departments and territories (Martinique, Guadeloupe, Reunion, Guyana, St Pierre and Miquelon, French Polynesia (i.e. Tahiti Gambier, Marquises, Société, Tubuai, and Tuamatou), St. Martin, Wallis and Futuna, New Caledonia, Mayotte). French-speaking Andorra, French speaking Monaco and Mauritius; French-speaking Africa including: Algeria, Benin, Burkina Faso, Burundi, Cameroon, Comoros, Central African Republic, Chad, Congo (Brazzaville), Congo Kinshasa, Djibouti, Equatorial Guinea, Guinea Conakry, Gabon, Guinea, Ivory Coast, Madagascar, Mali, Morocco, Mauritania, Niger, Rwanda, Senegal, Togo, Tunisia and the Seychelles. Angola, Botswana, Burundi, Cape Verde, Comoro Islands, Democratic Republic of Congo, Djibouti, Eritrea, Ethiopia, Bissau Guinea, Gambia, Ghana, Kenya, Liberia, Malawi, Mauritania, Mozambique, Namibia, Nigeria, Rwanda, Sao Tome, Sierra Leone, Somalia, Sudan, Swaziland, Tanzania, Uganda, Zambia and Zimbabwe. * 4/Benelux: Belgium, The Netherlands and Luxembourg * 5/Bulgaria / Cyprus / Czech Republic / Denmark / Estonia / Finland / Greece / Hungary / Ireland / Italy / Latvia / Lithuania / Malta / Poland / Portugal / Romania / Slovakia / Spain / Sweden * 6/ Croatia / Macedonia /Iceland / Montenegro / Turkey * 7/ Albania / Andorra /Armenia /Azerbaijan / Belarus / Bosnia and Herzegovina / Georgia / Moldova / Monaco / Norway / Russia / San Marino / Serbia / Switzerland / Ukraine / Vatican City State * 8/ Kazakhstan/ Kyrgyzstan/Tajikistan/Turkmenistan/ Uzbekistan * 9/ English-speaking Africa including: Botswana, Cameroon, Ethiopia, Gambia, Ghana, Kenya, Lesotho, Liberia, Malawi Mauritius, Namibia, Nigeria, Rwanda, Seychelles, Sierra Leone, South Africa, Swaziland, Tanzania, Uganda, Zambia, Zimbabwe",1st 24mths: qtrly thereafter when monies received.,Chimpanzee Walking with the Great Apes - Lowland Gorillaz https://vimeo.com/101515307 Password: Indigo2014,Status 3
